congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
109,house,k000220,jack,,kingston,,4/24/1955,ga,r,yes,1/4/2005,49.7
109,house,p000589,jon,christopher,porter,sr.,5/16/1955,nv,r,yes,1/4/2005,49.6
109,house,r000004,george,p.,radanovich,,6/20/1955,ca,r,yes,1/4/2005,49.5
109,house,c001064,john,bayard taylor,campbell,iii,7/19/1955,ca,r,no,1/4/2005,49.5
109,house,s001149,john,e.,sweeney,,8/9/1955,ny,r,yes,1/4/2005,49.4
109,house,c001063,henry,,cuellar,,9/19/1955,tx,d,no,1/4/2005,49.3
109,house,r000571,dennis,,rehberg,,10/5/1955,mt,r,yes,1/4/2005,49.3
109,house,b001252,john,,barrow,,10/31/1955,ga,d,no,1/4/2005,49.2
109,house,p000449,robert,j.,portman,,12/19/1955,oh,r,yes,1/4/2005,49
109,house,b001255,charles,w.,boustany,jr.,2/21/1956,la,r,no,1/4/2005,48.9
109,house,b001229,brian,n.,baird,,3/7/1956,wa,d,yes,1/4/2005,48.8
109,house,e000187,philip,,english,,6/20/1956,pa,r,yes,1/4/2005,48.5
109,house,c001049,wm.,lacy,clay,jr.,7/27/1956,mo,d,yes,1/4/2005,48.4
109,house,m000485,mike,,mcintyre,,8/6/1956,nc,d,yes,1/4/2005,48.4
109,house,c001048,john,abney,culberson,,8/24/1956,tx,r,yes,1/4/2005,48.4
109,house,f000043,chaka,,fattah,,11/21/1956,pa,d,yes,1/4/2005,48.1
109,house,m000627,martin,t.,meehan,,12/30/1956,ma,d,yes,1/4/2005,48
109,house,w000791,greg,p.,walden,,1/10/1957,or,r,yes,1/4/2005,48
109,house,h000712,tim,,holden,,3/5/1957,pa,d,yes,1/4/2005,47.8
109,house,h001035,katherine,,harris,,4/5/1957,fl,r,yes,1/4/2005,47.8
109,house,k000358,mark,r.,kennedy,,4/11/1957,mn,r,yes,1/4/2005,47.7
109,house,h001036,jeb,,hensarling,,5/29/1957,tx,r,yes,1/4/2005,47.6
109,house,f000448,trent,,franks,,6/19/1957,az,r,yes,1/4/2005,47.5
109,house,w000273,gerald,c.,weller,,7/7/1957,il,r,yes,1/4/2005,47.5
109,house,d000197,diana,l.,degette,,7/29/1957,co,d,yes,1/4/2005,47.4
109,house,a000210,robert,e.,andrews,,8/4/1957,nj,d,yes,1/4/2005,47.4
109,house,d000114,james,,davis,,10/11/1957,fl,d,yes,1/4/2005,47.2
109,house,s001153,hilda,l.,solis,,10/20/1957,ca,d,yes,1/4/2005,47.2
109,house,w000119,zach,,wamp,,10/28/1957,tn,r,yes,1/4/2005,47.2
109,house,b000287,xavier,,becerra,,1/26/1958,ca,d,yes,1/4/2005,46.9
109,house,s000364,john,m.,shimkus,,2/21/1958,il,r,yes,1/4/2005,46.9
109,house,f000447,tom,c.,feeney,,5/21/1958,fl,r,yes,1/4/2005,46.6
109,house,h000948,kenny,c.,hulshof,,5/22/1958,mo,r,yes,1/4/2005,46.6
109,house,i000057,steve,j.,israel,,5/30/1958,ny,d,yes,1/4/2005,46.6
109,house,r000574,rick,,renzi,,6/11/1958,az,r,yes,1/4/2005,46.6
109,house,c001060,russ,,carnahan,,7/10/1958,mo,d,no,1/4/2005,46.5
109,house,h000413,john,d.,hayworth,jr.,7/12/1958,az,r,yes,1/4/2005,46.5
109,house,t000238,mac,m.,thornberry,,7/15/1958,tx,r,yes,1/4/2005,46.5
109,house,r000575,mike,,rogers,,7/16/1958,al,r,yes,1/4/2005,46.5
109,house,d000603,geoff,,davis,,10/26/1958,ky,r,no,1/4/2005,46.2
109,house,b001203,stephen,e.,buyer,,11/26/1958,in,r,yes,1/4/2005,46.1
109,house,v000128,chris,,van hollen,jr.,1/10/1959,md,d,yes,1/4/2005,46
109,house,c001050,dennis,a.,cardoza,,3/31/1959,ca,d,yes,1/4/2005,45.8
109,house,p000587,mike,,pence,,6/7/1959,in,r,yes,1/4/2005,45.6
109,house,m001144,jeff,,miller,,6/27/1959,fl,r,yes,1/4/2005,45.5
109,house,g000548,scott,,garrett,,7/9/1959,nj,r,yes,1/4/2005,45.5
109,house,c001058,ben,,chandler,,9/12/1959,ky,d,yes,1/4/2005,45.3
109,house,k000360,mark,steven,kirk,,9/15/1959,il,r,yes,1/4/2005,45.3
109,house,h001038,brian,m.,higgins,,10/6/1959,ny,d,no,1/4/2005,45.2
109,house,i000023,bob,,inglis,,10/11/1959,sc,r,no,1/4/2005,45.2
109,house,b001244,jo,,bonner,,11/19/1959,al,r,yes,1/4/2005,45.1
109,house,m000312,james,p.,mcgovern,,11/20/1959,ma,d,yes,1/4/2005,45.1
109,house,e000287,rahm,,emanuel,,11/29/1959,il,d,yes,1/4/2005,45.1
109,house,l000491,frank,d.,lucas,,1/6/1960,ok,r,yes,1/4/2005,45
109,house,s000030,loretta,b.,sanchez,,1/7/1960,ca,d,yes,1/4/2005,45
109,house,t000463,michael,r.,turner,,1/11/1960,oh,r,yes,1/4/2005,45
109,house,m001142,jim,,matheson,,3/21/1960,ut,d,yes,1/4/2005,44.8
109,house,d000604,charles,w.,dent,,5/24/1960,pa,r,no,1/4/2005,44.6
109,house,g000545,mark,a.,green,,6/1/1960,wi,r,yes,1/4/2005,44.6
109,house,s001150,adam,b.,schiff,,6/22/1960,ca,d,yes,1/4/2005,44.5
109,house,n000172,james,allen,nussle,,6/27/1960,ia,r,yes,1/4/2005,44.5
109,house,f000449,jeff,lane,fortenberry,,12/27/1960,ne,r,no,1/4/2005,44
109,house,w000789,heather,a.,wilson,,12/30/1960,nm,r,yes,1/4/2005,44
109,house,w000314,robert,,wexler,,1/2/1961,fl,d,yes,1/4/2005,44
109,house,p000419,richard,w.,pombo,,1/8/1961,ca,r,yes,1/4/2005,44
109,house,s001154,bill,,shuster,,1/10/1961,pa,r,yes,1/4/2005,44
109,house,b001239,james,gresham,barrett,,2/14/1961,sc,r,yes,1/4/2005,43.9
109,house,h000807,john,nathan,hostettler,,6/19/1961,in,r,yes,1/4/2005,43.5
109,house,r000573,mike,,ross,,8/2/1961,ar,d,yes,1/4/2005,43.4
109,house,d000600,mario,,diaz-balart,,9/25/1961,fl,r,yes,1/4/2005,43.3
109,house,b001228,mary,whitaker,bono mack,,10/24/1961,ca,r,yes,1/4/2005,43.2
109,house,m001157,michael,t.,mccaul,,1/14/1962,tx,r,no,1/4/2005,43
109,house,b001253,melissa,l.,bean,,1/22/1962,il,d,no,1/4/2005,43
109,house,t000459,lee,r.,terry,,1/29/1962,ne,r,yes,1/4/2005,42.9
109,house,b001230,tammy,,baldwin,,2/11/1962,wi,d,yes,1/4/2005,42.9
109,house,c001052,chris,,chocola,,2/24/1962,in,r,yes,1/4/2005,42.9
109,house,p000585,todd,r.,platts,,3/5/1962,pa,r,yes,1/4/2005,42.8
109,house,c001038,joseph,,crowley,,3/16/1962,ny,d,yes,1/4/2005,42.8
109,house,h001033,melissa,a.,hart,,4/4/1962,pa,r,yes,1/4/2005,42.8
109,house,t000462,patrick,j.,tiberi,,10/21/1962,oh,r,yes,1/4/2005,42.2
109,house,f000444,jeff,,flake,,12/31/1962,az,r,yes,1/4/2005,42
109,house,k000188,ron,james,kind,,3/16/1963,wi,d,yes,1/4/2005,41.8
109,house,r000572,mike,,rogers,,6/2/1963,mi,r,yes,1/4/2005,41.6
109,house,c001046,eric,i.,cantor,,6/6/1963,va,r,yes,1/4/2005,41.6
109,house,f000451,michael,g.,fitzpatrick,,6/28/1963,pa,r,no,1/4/2005,41.5
109,house,p000323,charles,w.,pickering,jr.,8/10/1963,ms,r,yes,1/4/2005,41.4
109,house,g000546,sam,b.,graves,,11/7/1963,mo,r,yes,1/4/2005,41.2
109,house,l000559,james,r.,langevin,,4/22/1964,ri,d,yes,1/4/2005,40.7
109,house,w000792,anthony,david,weiner,,9/4/1964,ny,d,yes,1/4/2005,40.3
109,house,k000361,ric,,keller,,9/5/1964,fl,r,yes,1/4/2005,40.3
109,house,s001155,john,a.,sullivan,,1/1/1965,ok,r,yes,1/4/2005,40
109,house,f000440,vito,j.,fossella,jr.,3/9/1965,ny,r,yes,1/4/2005,39.8
109,house,j000283,jesse,louis,jackson,jr.,3/11/1965,il,d,yes,1/4/2005,39.8
109,house,l000560,rick,,larsen,,6/15/1965,wa,d,yes,1/4/2005,39.6
109,house,s000510,adam,,smith,,6/15/1965,wa,d,yes,1/4/2005,39.6
109,house,a000055,robert,b.,aderholt,,7/22/1965,al,r,yes,1/4/2005,39.5
109,house,m001147,thaddeus,g.,mccotter,,8/22/1965,mi,r,yes,1/4/2005,39.4
109,house,l000563,daniel,william,lipinski,,7/15/1966,il,d,no,1/4/2005,38.5
109,house,m001148,kendrick,brett,meek,,9/6/1966,fl,d,yes,1/4/2005,38.3
109,house,w000797,debbie,,wasserman schultz,,9/27/1966,fl,d,no,1/4/2005,38.3
109,house,k000113,patrick,joseph,kennedy,,7/14/1967,ri,d,yes,1/4/2005,37.5
109,house,m001155,connie,,mack,iv,8/12/1967,fl,r,no,1/4/2005,37.4
109,house,d000602,artur,,davis,,10/9/1967,al,d,yes,1/4/2005,37.2
109,house,s001156,linda,t.,snchez,,1/28/1969,ca,d,yes,1/4/2005,35.9
109,house,m001159,cathy,,mcmorris rodgers,,5/22/1969,wa,r,no,1/4/2005,35.6
109,house,r000570,paul,d.,ryan,,1/29/1970,wi,r,yes,1/4/2005,34.9
109,house,f000262,harold,e.,ford,jr.,5/11/1970,tn,d,yes,1/4/2005,34.7
109,house,f000443,michael,,ferguson,,6/22/1970,nj,r,yes,1/4/2005,34.5
109,house,h001037,stephanie,,herseth sandlin,,12/3/1970,sd,d,yes,1/4/2005,34.1
109,house,j000287,bobby,,jindal,,6/10/1971,la,r,no,1/4/2005,33.6
109,house,r000577,tim,j.,ryan,,7/16/1973,oh,d,yes,1/4/2005,31.5
109,house,b001254,dan,,boren,,8/2/1973,ok,d,no,1/4/2005,31.4
109,house,n000181,devin,g.,nunes,,10/1/1973,ca,r,yes,1/4/2005,31.3
109,house,p000586,adam,h.,putnam,,7/31/1974,fl,r,yes,1/4/2005,30.4
109,house,m001156,patrick,t.,mchenry,,10/22/1975,nc,r,no,1/4/2005,29.2
109,senate,b001210,robert,c.,byrd,,11/20/1917,wv,d,yes,1/4/2005,87.1
109,senate,s000888,ted,f.,stevens,,11/18/1923,ak,r,yes,1/4/2005,81.1
109,senate,l000123,frank,r.,lautenberg,,1/23/1924,nj,d,yes,1/4/2005,81
109,senate,i000025,daniel,k.,inouye,,9/7/1924,hi,d,yes,1/4/2005,80.3
109,senate,a000069,daniel,kahikina,akaka,,9/11/1924,hi,d,yes,1/4/2005,80.3
109,senate,w000154,john,w.,warner,,2/18/1927,va,r,yes,1/4/2005,77.9
109,senate,s000709,arlen,,specter,,2/12/1930,pa,r,yes,1/4/2005,74.9
109,senate,b001066,jim,,bunning,,10/23/1931,ky,r,yes,1/4/2005,73.2
109,senate,k000105,edward,m.,kennedy,,2/22/1932,ma,d,yes,1/4/2005,72.9
109,senate,l000504,richard,g.,lugar,,4/4/1932,in,r,yes,1/4/2005,72.8
109,senate,d000407,pete,v.,domenici,,5/7/1932,nm,r,yes,1/4/2005,72.7
109,senate,s000064,paul,s.,sarbanes,,2/3/1933,md,d,yes,1/4/2005,71.9
109,senate,t000162,craig,,thomas,,2/17/1933,wy,r,yes,1/4/2005,71.9
109,senate,f000062,dianne,,feinstein,,6/22/1933,ca,d,yes,1/4/2005,71.5
109,senate,g000386,charles,e.,grassley,,9/17/1933,ia,r,yes,1/4/2005,71.3
109,senate,b000382,robert,f.,bennett,,9/18/1933,ut,r,yes,1/4/2005,71.3
109,senate,h000338,orrin,g.,hatch,,3/22/1934,ut,r,yes,1/4/2005,70.8
109,senate,s000320,richard,c.,shelby,,5/6/1934,al,r,yes,1/4/2005,70.7
109,senate,j000072,james,m.,jeffords,,5/11/1934,vt,i,yes,1/4/2005,70.7
109,senate,l000261,carl,,levin,,6/28/1934,mi,d,yes,1/4/2005,70.5
109,senate,i000024,james,m.,inhofe,,11/17/1934,ok,r,yes,1/4/2005,70.1
109,senate,b001126,conrad,,burns,,1/25/1935,mt,r,yes,1/4/2005,69.9
109,senate,k000305,herbert,h.,kohl,,2/7/1935,wi,d,yes,1/4/2005,69.9
109,senate,r000307,pat,,roberts,,4/20/1936,ks,r,yes,1/4/2005,68.7
109,senate,v000126,george,v.,voinovich,,7/15/1936,oh,r,yes,1/4/2005,68.5
109,senate,m000702,barbara,a.,mikulski,,7/20/1936,md,d,yes,1/4/2005,68.5
109,senate,d000601,elizabeth,h.,dole,,7/29/1936,nc,r,yes,1/4/2005,68.4
109,senate,m000303,john,s.,mccain,,8/29/1936,az,r,yes,1/4/2005,68.4
109,senate,r000361,john,d.,rockefeller,iv,6/18/1937,wv,d,yes,1/4/2005,67.5
109,senate,c000567,thad,,cochran,,12/7/1937,ms,r,yes,1/4/2005,67.1
109,senate,b000611,christopher,s.,bond,,3/6/1939,mo,r,yes,1/4/2005,65.8
109,senate,h000206,thomas,,harkin,,11/19/1939,ia,d,yes,1/4/2005,65.1
109,senate,r000146,harry,m.,reid,,12/2/1939,nv,d,yes,1/4/2005,65.1
109,senate,l000174,patrick,j.,leahy,,3/31/1940,vt,d,yes,1/4/2005,64.8
109,senate,a000360,lamar,,alexander,,7/3/1940,tn,r,yes,1/4/2005,64.5
109,senate,b000711,barbara,,boxer,,11/11/1940,ca,d,yes,1/4/2005,64.1
109,senate,n000180,ben,e.,nelson,,5/17/1941,ne,d,yes,1/4/2005,63.6
109,senate,l000447,trent,,lott,,10/9/1941,ms,r,yes,1/4/2005,63.2
109,senate,b000243,max,s.,baucus,,12/11/1941,mt,d,yes,1/4/2005,63.1
109,senate,m000355,mitch,,mcconnell,,2/20/1942,ky,r,yes,1/4/2005,62.9
109,senate,l000304,joseph,i.,lieberman,,2/24/1942,ct,d,yes,1/4/2005,62.9
109,senate,k000352,jon,,kyl,,4/25/1942,az,r,yes,1/4/2005,62.7
109,senate,d000432,byron,l.,dorgan,,5/14/1942,nd,d,yes,1/4/2005,62.6
109,senate,n000032,bill,,nelson,,9/29/1942,fl,d,yes,1/4/2005,62.3
109,senate,b000444,joseph,r.,biden,jr.,11/20/1942,de,d,yes,1/4/2005,62.1
109,senate,h001016,kay,bailey,hutchison,,7/22/1943,tx,r,yes,1/4/2005,61.5
109,senate,b000468,jeff,,bingaman,,10/3/1943,nm,d,yes,1/4/2005,61.3
109,senate,c000286,saxby,,chambliss,,11/10/1943,ga,r,yes,1/4/2005,61.2
109,senate,a000109,wayne,a.,allard,,12/2/1943,co,r,yes,1/4/2005,61.1
109,senate,k000148,john,forbes,kerry,,12/11/1943,ma,d,yes,1/4/2005,61.1
109,senate,e000285,michael,b.,enzi,,2/1/1944,wy,r,yes,1/4/2005,60.9
109,senate,d000388,christopher,j.,dodd,,5/27/1944,ct,d,yes,1/4/2005,60.6
109,senate,d000563,richard,j.,durbin,,11/21/1944,il,d,yes,1/4/2005,60.1
109,senate,i000055,john,h.,isakson,,12/28/1944,ga,r,yes,1/4/2005,60
109,senate,c000858,larry,e.,craig,,7/20/1945,id,r,yes,1/4/2005,59.5
109,senate,h001028,charles,t.,hagel,,10/4/1946,ne,r,yes,1/4/2005,58.3
109,senate,m001162,mel,,martinez,,10/23/1946,fl,r,no,1/4/2005,58.2
109,senate,s001141,jefferson,b.,sessions,,12/24/1946,al,r,yes,1/4/2005,58
109,senate,j000177,tim,p.,johnson,,12/28/1946,sd,d,yes,1/4/2005,58
109,senate,c001042,jon,stevens,corzine,,1/1/1947,nj,d,yes,1/4/2005,58
109,senate,d000294,michael,,dewine,,1/5/1947,oh,r,yes,1/4/2005,58
109,senate,c000174,thomas,richard,carper,,1/23/1947,de,d,yes,1/4/2005,57.9
109,senate,d000596,mark,,dayton,,1/26/1947,mn,d,yes,1/4/2005,57.9
109,senate,g000445,judd,a.,gregg,,2/14/1947,nh,r,yes,1/4/2005,57.9
109,senate,s000663,olympia,j.,snowe,,2/21/1947,me,r,yes,1/4/2005,57.9
109,senate,c001041,hillary,rodham,clinton,,10/26/1947,ny,d,yes,1/4/2005,57.2
109,senate,c000705,kent,kent,conrad,,3/12/1948,nd,d,yes,1/4/2005,56.8
109,senate,c000560,thomas,a.,coburn,,3/14/1948,ok,r,no,1/4/2005,56.8
109,senate,w000779,ron,,wyden,,5/3/1949,or,d,yes,1/4/2005,55.7
109,senate,c001057,norm,,coleman,,8/17/1949,mn,r,yes,1/4/2005,55.4
109,senate,r000122,john,f.,reed,,11/12/1949,ri,d,yes,1/4/2005,55.1
109,senate,s000770,debbie,ann,stabenow,,4/29/1950,mi,d,yes,1/4/2005,54.7
109,senate,m001111,patty,,murray,,10/11/1950,wa,d,yes,1/4/2005,54.2
109,senate,s000148,charles,e.,schumer,,11/23/1950,ny,d,yes,1/4/2005,54.1
109,senate,c000880,michael,d.,crapo,,5/20/1951,id,r,yes,1/4/2005,53.6
109,senate,d000595,jim,w.,demint,,9/2/1951,sc,r,yes,1/4/2005,53.3
109,senate,c001056,john,,cornyn,,2/2/1952,tx,r,yes,1/4/2005,52.9
109,senate,f000439,william,h.,frist,,2/22/1952,tn,r,yes,1/4/2005,52.9
109,senate,a000121,george,felix,allen,,3/8/1952,va,r,yes,1/4/2005,52.8
109,senate,s001142,gordon,harold,smith,,5/25/1952,or,r,yes,1/4/2005,52.6
109,senate,c001035,susan,m.,collins,,12/7/1952,me,r,yes,1/4/2005,52.1
109,senate,f000061,russell,d.,feingold,,3/2/1953,wi,d,yes,1/4/2005,51.8
109,senate,c001040,lincoln,d.,chafee,,3/26/1953,ri,r,yes,1/4/2005,51.8
109,senate,m000639,robert,,menndez,,1/1/1954,nj,d,yes,1/4/2005,51
109,senate,s001163,ken,,salazar,,3/2/1955,co,d,no,1/4/2005,49.8
109,senate,g000359,lindsey,o.,graham,,7/9/1955,sc,r,yes,1/4/2005,49.5
109,senate,l000550,mary,l.,landrieu,,11/23/1955,la,d,yes,1/4/2005,49.1
109,senate,b001135,richard,m.,burr,,11/30/1955,nc,r,yes,1/4/2005,49.1
109,senate,b001233,evan,,bayh,,12/26/1955,in,d,yes,1/4/2005,49
109,senate,b000953,samuel,d.,brownback,,9/12/1956,ks,r,yes,1/4/2005,48.3
109,senate,t000024,james,m.,talent,,10/18/1956,mo,r,yes,1/4/2005,48.2
109,senate,m001153,lisa,a.,murkowski,,5/22/1957,ak,r,yes,1/4/2005,47.6
109,senate,e000194,john,eric,ensign,,3/25/1958,nv,r,yes,1/4/2005,46.8
109,senate,s000059,richard,j.,santorum,,5/10/1958,pa,r,yes,1/4/2005,46.7
109,senate,c000127,maria,,cantwell,,10/13/1958,wa,d,yes,1/4/2005,46.2
109,senate,l000035,blanche,lambert,lincoln,,9/30/1960,ar,d,yes,1/4/2005,44.3
109,senate,t000250,john,,thune,,1/7/1961,sd,r,no,1/4/2005,44
109,senate,v000127,david,,vitter,,5/3/1961,la,r,yes,1/4/2005,43.7
109,senate,o000167,barack,,obama,,8/4/1961,il,d,no,1/4/2005,43.4
109,senate,p000590,mark,,pryor,,1/10/1963,ar,d,yes,1/4/2005,42
109,senate,s001078,john,e.,sununu,,9/10/1964,nh,r,yes,1/4/2005,40.3
110,house,h000067,ralph,m.,hall,,5/3/1923,tx,r,yes,1/4/2007,83.7
110,house,r000141,ralph,,regula,,12/3/1924,oh,r,yes,1/4/2007,82.1
110,house,b000208,roscoe,g.,bartlett,,6/3/1926,md,r,yes,1/4/2007,80.6
110,house,d000355,john,d.,dingell,,7/8/1926,mi,d,yes,1/4/2007,80.5
110,house,l000090,tom,,lantos,,2/1/1928,ca,d,yes,1/4/2007,78.9
110,house,c000714,john,,conyers,jr.,5/16/1929,mi,d,yes,1/4/2007,77.6
110,house,s000480,louise,mcintosh,slaughter,,8/14/1929,ny,d,yes,1/4/2007,77.4
110,house,k000172,dale,e.,kildee,,9/16/1929,mi,d,yes,1/4/2007,77.3
110,house,r000053,charles,b.,rangel,,6/11/1930,ny,d,yes,1/4/2007,76.6
110,house,j000174,sam,robert,johnson,,10/11/1930,tx,r,yes,1/4/2007,76.2
110,house,y000031,c.,w. bill,young,,12/16/1930,fl,r,yes,1/4/2007,76.1
110,house,c000556,howard,,coble,,3/18/1931,nc,r,yes,1/4/2007,75.8
110,house,l000263,sander,m.,levin,,9/6/1931,mi,d,yes,1/4/2007,75.3
110,house,s000810,fortney,h.,stark,,11/11/1931,ca,d,yes,1/4/2007,75.1
110,house,s000465,ike,,skelton,,12/20/1931,mo,d,yes,1/4/2007,75
110,house,m001120,john,p.,murtha,,6/17/1932,pa,d,yes,1/4/2007,74.5
110,house,y000033,don,e.,young,,6/9/1933,ak,r,yes,1/4/2007,73.6
110,house,w000794,diane,e.,watson,,11/12/1933,ca,d,yes,1/4/2007,73.1
110,house,k000288,joseph,k.,knollenberg,,11/28/1933,mi,r,yes,1/4/2007,73.1
110,house,b000652,leonard,l.,boswell,,1/10/1934,ia,d,yes,1/4/2007,73
110,house,e000092,vernon,j.,ehlers,,2/6/1934,mi,r,yes,1/4/2007,72.9
110,house,p000149,donald,m.,payne,,7/16/1934,nj,d,yes,1/4/2007,72.5
110,house,t000326,edolphus,,towns,,7/21/1934,ny,d,yes,1/4/2007,72.5
110,house,o000006,james,l.,oberstar,,9/10/1934,mn,d,yes,1/4/2007,72.3
110,house,l000274,jerry,,lewis,,10/21/1934,ca,r,yes,1/4/2007,72.2
110,house,p000583,ronald,e.,paul,,8/20/1935,tx,r,yes,1/4/2007,71.4
110,house,j000126,eddie,bernice,johnson,,12/3/1935,tx,d,yes,1/4/2007,71.1
110,house,b001235,henry,e.,brown,jr.,12/20/1935,sc,r,yes,1/4/2007,71
110,house,o000085,john,w.,olver,,9/3/1936,ma,d,yes,1/4/2007,70.3
110,house,h000324,alcee,l.,hastings,,9/5/1936,fl,d,yes,1/4/2007,70.3
110,house,h000666,david,lee,hobson,,10/17/1936,oh,r,yes,1/4/2007,70.2
110,house,n000179,grace,f.,napolitano,,12/4/1936,ca,d,yes,1/4/2007,70.1
110,house,m000404,jim,a.,mcdermott,,12/28/1936,wa,d,yes,1/4/2007,70
110,house,p000096,bill,j.,pascrell,jr.,1/25/1937,nj,d,yes,1/4/2007,69.9
110,house,e000268,terry,,everett,,2/15/1937,al,r,yes,1/4/2007,69.9
110,house,k000008,paul,e.,kanjorski,,4/2/1937,pa,d,yes,1/4/2007,69.8
110,house,o000107,solomon,p.,ortiz,,6/3/1937,tx,d,yes,1/4/2007,69.6
110,house,l000480,nita,m.,lowey,,7/5/1937,ny,d,yes,1/4/2007,69.5
110,house,b001232,judy,,biggert,,8/15/1937,il,r,yes,1/4/2007,69.4
110,house,w000738,lynn,c.,woolsey,,11/3/1937,ca,d,yes,1/4/2007,69.2
110,house,r000395,harold,,rogers,,12/31/1937,ky,r,yes,1/4/2007,69
110,house,c001036,lois,,capps,,1/10/1938,ca,d,yes,1/4/2007,69
110,house,b001149,dan,l.,burton,,6/21/1938,in,r,yes,1/4/2007,68.5
110,house,a000014,neil,,abercrombie,,6/26/1938,hi,d,yes,1/4/2007,68.5
110,house,c000191,julia,m.,carson,,7/8/1938,in,d,yes,1/4/2007,68.5
110,house,w000187,maxine,,waters,,8/15/1938,ca,d,yes,1/4/2007,68.4
110,house,m000714,juanita,,millender-mcdonald,,9/7/1938,ca,d,yes,1/4/2007,68.3
110,house,m000508,howard,p.,mckeon,,9/9/1938,ca,r,yes,1/4/2007,68.3
110,house,o000007,david,ross,obey,,10/3/1938,wi,d,yes,1/4/2007,68.3
110,house,h000627,maurice,d.,hinchey,,10/27/1938,ny,d,yes,1/4/2007,68.2
110,house,p000263,john,e.,peterson,,12/25/1938,pa,r,yes,1/4/2007,68
110,house,w000672,frank,r.,wolf,,1/30/1939,va,r,yes,1/4/2007,67.9
110,house,g000210,paul,e.,gillmor,,2/1/1939,oh,r,yes,1/4/2007,67.9
110,house,h000762,darlene,,hooley,,4/4/1939,or,d,yes,1/4/2007,67.8
110,house,h000874,steny,h.,hoyer,,6/14/1939,md,d,yes,1/4/2007,67.6
110,house,c000243,michael,n.,castle,,7/2/1939,de,r,yes,1/4/2007,67.5
110,house,w000215,henry,a.,waxman,,9/12/1939,ca,d,yes,1/4/2007,67.3
110,house,p000373,joseph,r.,pitts,,10/10/1939,pa,r,yes,1/4/2007,67.2
110,house,l000287,john,r.,lewis,,2/21/1940,ga,d,yes,1/4/2007,66.9
110,house,p000197,nancy,,pelosi,,3/26/1940,ca,d,yes,1/4/2007,66.8
110,house,f000339,barney,,frank,,3/31/1940,ma,d,yes,1/4/2007,66.8
110,house,p000265,thomas,e.,petri,,5/28/1940,wi,r,yes,1/4/2007,66.6
110,house,m001167,harry,e.,mitchell,,7/18/1940,az,d,no,1/4/2007,66.5
110,house,c000537,james,e.,clyburn,,7/21/1940,sc,d,yes,1/4/2007,66.5
110,house,p000523,david,e.,price,,8/17/1940,nc,d,yes,1/4/2007,66.4
110,house,h000636,rubn,e.,hinojosa,,8/20/1940,tx,d,yes,1/4/2007,66.4
110,house,d000327,norman,d.,dicks,,12/16/1940,wa,d,yes,1/4/2007,66.1
110,house,h000329,doc,,hastings,,2/7/1941,wa,r,yes,1/4/2007,65.9
110,house,b000410,howard,l.,berman,,4/15/1941,ca,d,yes,1/4/2007,65.7
110,house,s000822,clifford,b.,stearns,,4/16/1941,fl,r,yes,1/4/2007,65.7
110,house,r000486,lucille,,roybal-allard,,6/12/1941,ca,d,yes,1/4/2007,65.6
110,house,h001034,michael,m.,honda,,6/27/1941,ca,d,yes,1/4/2007,65.5
110,house,f000030,sam,,farr,,7/4/1941,ca,d,yes,1/4/2007,65.5
110,house,d000210,william,d.,delahunt,,7/18/1941,ma,d,yes,1/4/2007,65.5
110,house,n000159,charles,w.,norwood,jr.,7/27/1941,ga,r,yes,1/4/2007,65.4
110,house,m001134,sue,w.,myrick,,8/1/1941,nc,r,yes,1/4/2007,65.4
110,house,e000226,bob,r.,etheridge,,8/7/1941,nc,d,yes,1/4/2007,65.4
110,house,d000096,danny,k.,davis,,9/6/1941,il,d,yes,1/4/2007,65.3
110,house,c001051,john,r.,carter,,11/6/1941,tx,r,yes,1/4/2007,65.2
110,house,h000323,j.,dennis,hastert,,1/2/1942,il,r,yes,1/4/2007,65
110,house,g000550,phil,,gingrey,,7/10/1942,ga,r,yes,1/4/2007,64.5
110,house,d000168,nathan,,deal,,8/25/1942,ga,r,yes,1/4/2007,64.4
110,house,b000420,robert,marion,berry,,8/27/1942,ar,d,yes,1/4/2007,64.4
110,house,f000116,bob,,filner,,9/4/1942,ca,d,yes,1/4/2007,64.3
110,house,l000321,john,,linder,,9/9/1942,ga,r,yes,1/4/2007,64.3
110,house,s000749,john,mckee,spratt,jr.,11/1/1942,sc,d,yes,1/4/2007,64.2
110,house,a000022,gary,l.,ackerman,,11/19/1942,ny,d,yes,1/4/2007,64.1
110,house,e000215,anna,g.,eshoo,,12/13/1942,ca,d,yes,1/4/2007,64.1
110,house,w000801,charles,a.,wilson,,1/18/1943,oh,d,no,1/4/2007,64
110,house,g000377,kay,,granger,,1/18/1943,tx,r,yes,1/4/2007,64
110,house,s000097,h.,james,saxton,,1/22/1943,nj,r,yes,1/4/2007,64
110,house,m000689,john,l.,mica,,1/27/1943,fl,r,yes,1/4/2007,63.9
110,house,j000255,walter,b.,jones,jr.,2/10/1943,nc,r,yes,1/4/2007,63.9
110,house,d000216,rosa,l.,delauro,,3/2/1943,ct,d,yes,1/4/2007,63.8
110,house,k000364,john,r.,kuhl,jr.,4/19/1943,ny,r,yes,1/4/2007,63.7
110,house,m000844,alan,b.,mollohan,,5/14/1943,wv,d,yes,1/4/2007,63.6
